,title,url,lead_par,date,country,region
1545,"Three ways you can help the people of Ukraine from the UK",https://www.theguardian.com/uk-news/2022/mar/01/help-ukraine-uk-donate-red-cross,"Options include giving to charities on the ground supporting local journalists and writing to your MP",2022-03-01T11:19:53Z,Russia,None
1546,"Friday briefing: Warnings of war in Ukraine grow louder",https://www.theguardian.com/world/2022/feb/18/friday-briefing-warnings-ukraine,"Biden to hold call with Nato allies to discuss crisis … red warnings expanded as Storm Eunice hits … dirty secrets of the ‘London laundromat’",2022-02-18T06:30:27Z,Russia,None
1547,"Kherson: Russian army moves to cut Ukraine’s access to sea",https://www.theguardian.com/world/2022/mar/03/kherson-russian-army-moves-to-cut-ukraine-access-to-sea,"Russian forces claim capture of city and also tighten siege of Mariupol as large amphibious taskforce threatens Odesa",2022-03-03T18:32:31Z,Russia,None
1548,"Why has Abramovich’s billionaire friend been left off the UK sanctions list?",https://www.theguardian.com/world/2022/mar/12/why-has-abramovichs-billionaire-friend-been-left-off-the-uk-sanctions-list,"Eugene Shvidler has stepped down as a director of Evraz the steel company accused of possibly supplying steel for tanks",2022-03-12T17:30:03Z,Russia,None
1549,"Putin propagandist news host has British home and citizenship",https://www.theguardian.com/world/2022/mar/12/putin-propagandist-news-host-has-british-home-and-citizenship,"Labour MP Stephen Kinnock calls for Sergei Brilev of state-controlled Rossiya 1 to be banned from UK and have assets frozen",2022-03-12T15:48:04Z,Russia,None
1550,"Boris Johnson meets Volodymyr Zelenskiy in unannounced visit to Kyiv",https://www.theguardian.com/politics/2022/apr/09/boris-johnson-meets-volodymyr-zelenskiy-in-unannounced-visit-to-kyiv,"Two leaders will ‘discuss UK’s long-term support to Ukraine’ and Johnson will set out new aid package says No 10",2022-04-09T14:50:20Z,Russia,None
1551,"Rishi Sunak urged to restore UK aid spending after Ukraine invasion",https://www.theguardian.com/global-development/2022/mar/20/rishi-sunak-urged-to-restore-uk-aid-spending-after-ukraine-invasion,"Leading thinktank finds cuts made during pandemic have harmed the UK as well as recipient countries",2022-03-20T15:00:08Z,Russia,None
1552,"A no-fly zone means Nato shooting down Russian jets. We must not do that | Daniel L Davis",https://www.theguardian.com/commentisfree/2022/mar/08/ukraine-no-fly-zone-nato-russia-war,"Nato must remain resolute and sober. If we let our emotions get the best of us we may suffer far more harm than anything that has yet befallen Ukraine",2022-03-08T11:18:02Z,Russia,None
1553,"Russian ballets cancelled across UK amid Ukraine crisis",https://www.theguardian.com/stage/2022/feb/26/ballet-goes-on-as-uk-audience-backs-russian-dancers,"The Russian State Ballet of Siberia is latest company to have UK performances pulled",2022-02-26T11:55:50Z,Russia,None
1554,"‘It’s artwashing’: can galleries wean themselves off Russian oligarch loot?",https://www.theguardian.com/artanddesign/2022/mar/17/artwashing-art-galleries-russian-oligarch-money,"For years Russian billionaires have had a huge presence in the art world whether as collectors benefactors or board members. Now however the glitz has worn off",2022-03-17T14:00:30Z,Russia,None
1555,"Liz Truss says she has ‘hit list’ of oligarchs facing UK sanctions",https://www.theguardian.com/politics/2022/feb/27/liz-truss-says-she-has-hit-list-of-oligarchs-facing-uk-sanctions-ukraine,"Foreign secretary says some Russian billionaires will face ‘rolling programme of sanctions’",2022-02-27T11:01:05Z,Russia,None
1556,"Germany to set up €100bn fund to boost its military strength",https://www.theguardian.com/world/2022/feb/27/germany-set-up-fund-boost-military-strength-ukraine-putin,"Chancellor Olaf Scholz says urgency of Ukraine crisis has forced decision to increase defence spending",2022-02-27T13:45:56Z,Russia,None
1557,"‘We have come to protect you’ Russian soldiers told Ukrainian man they’d shot",https://www.theguardian.com/world/2022/mar/19/we-have-to-come-to-protect-you-russian-soldiers-told-ukrainian-man-theyd-shot,"Hostomel resident Eduard Lysovysk spent week in agony in crowded bomb shelter after sniper shot his leg during evacuation",2022-03-19T20:12:26Z,Russia,None
1558,"Thousands gather in cities across the UK in support of Ukraine",https://www.theguardian.com/world/2022/feb/27/thousands-gather-in-cities-across-the-uk-in-support-of-ukraine,"Trafalgar Square a sea of blue and yellow as demonstrators protest against brutal Russian invasion",2022-02-27T19:40:18Z,Russia,None
1559,"Boris Johnson warns Putin might try to ‘Grozny-fy’ Kyiv and destroy it – as it happened",https://www.theguardian.com/politics/live/2022/mar/01/uk-politics-live-dominic-raab-russia-war-crimes-warning-ukraine-invasion,"Prime minister warns of repeat of Russian destruction of Chechen capital",2022-03-01T17:59:44Z,Russia,None
1560,"Researchers gather evidence of possible Russian war crimes in Ukraine",https://www.theguardian.com/world/2022/mar/02/researchers-gather-evidence-of-possible-russian-war-crimes-in-ukraine,"‘Open-source intelligence community’ is already collecting and studying video and photo evidence",2022-03-02T05:00:30Z,Russia,None
1561,"Mariupol theatre bombing killed 300 Ukrainian officials say",https://www.theguardian.com/world/2022/mar/25/mariupol-theatre-bombing-killed-300-ukrainian-officials-say,"First death toll for deadliest single attack since invasion began as mass graves reported in besieged city",2022-03-25T18:07:16Z,Russia,None
1562,"We must confront Russian propaganda – even when it comes from those we respect | George Monbiot",https://www.theguardian.com/commentisfree/2022/mar/02/russian-propaganda-anti-imperialist-left-vladimir-putin,"The grim truth is that for years a small part of the ‘anti-imperialist’ left has been recycling Vladimir Putin’s falsehoods",2022-03-02T16:00:43Z,Russia,None
1563,"Syrians join Russian ranks in Ukraine as Putin calls in Assad’s debt",https://www.theguardian.com/world/2022/mar/18/syrians-join-russian-ranks-in-ukraine-as-putin-calls-in-assads-debt,"Analysis: Safe in his palace Syrian leader appears to have given Moscow carte blanche to airlift his army",2022-03-18T14:47:42Z,Russia,None
1564,"Putin’s aggression makes clear the case for an anti-war movement | Owen Jones",https://www.theguardian.com/commentisfree/2022/mar/02/putin-aggression-anti-war-movement-ukraine,"Activists should champion Ukraine’s right to resist and an international order based on shared values and peace",2022-03-02T08:00:34Z,Russia,None
1565,"A no-fly zone means Nato shooting down Russian jets. We must not do that | Daniel L Davis",https://www.theguardian.com/commentisfree/2022/mar/08/ukraine-no-fly-zone-nato-russia-war,"Nato must remain resolute and sober. If we let our emotions get the best of us we may suffer far more harm than anything that has yet befallen Ukraine",2022-03-08T11:18:02Z,Russia,None
1566,"Understanding Putin’s narrative about Ukraine is the master key to this crisis | Jonathan Steele",https://www.theguardian.com/commentisfree/2022/feb/23/putin-narrative-ukraine-master-key-crisis-nato-expansionism-frozen-conflict,"There is clear strategy here. His bulwark against Nato is to create a ‘frozen conflict’ like those in Georgia and Moldova",2022-02-23T17:09:32Z,Russia,None
1567,"Would Vladimir Putin actually use nuclear weapons?",https://www.theguardian.com/world/2022/feb/28/russia-nuclear-weapons-putin-threat,"Russian president has ordered nuclear deterrence forces on high alert. We look at what that means",2022-02-28T14:50:11Z,Russia,None
1568,"Vladimir Putin waves the flag in a polarised country where views are hard to shift",https://www.theguardian.com/world/2022/mar/19/vladimir-putin-waves-the-flag-in-a-polarised-country-where-views-are-hard-to-shift,"The west hopes support for the invasion of Ukraine is wavering. But as Friday’s rally showed protesters remain in a minority",2022-03-19T19:00:54Z,Russia,None
1569,"Russian ballets cancelled across UK amid Ukraine crisis",https://www.theguardian.com/stage/2022/feb/26/ballet-goes-on-as-uk-audience-backs-russian-dancers,"The Russian State Ballet of Siberia is latest company to have UK performances pulled",2022-02-26T11:55:50Z,Russia,None
1570,"Kherson: Russian army moves to cut Ukraine’s access to sea",https://www.theguardian.com/world/2022/mar/03/kherson-russian-army-moves-to-cut-ukraine-access-to-sea,"Russian forces claim capture of city and also tighten siege of Mariupol as large amphibious taskforce threatens Odesa",2022-03-03T18:32:31Z,Russia,None
1571,"UK inflation hits 7%; Yellen warns of global growth hit – as it happened",https://www.theguardian.com/business/live/2022/apr/13/uk-inflation-cost-of-living-prices-food-energy-tesco-stock-markets-business-live,"Rolling coverage of the latest economic and financial news",2022-04-13T17:09:57Z,Russia,None
1572,"US rightwing figures in step with Kremlin over Ukraine disinformation experts say",https://www.theguardian.com/us-news/2022/apr/06/us-right-wing-republicans-russia-ukraine-disinformation,"False narratives pushed by Tucker Carlson and key Republicans in Congress have been embraced and recycled by Moscow",2022-04-06T06:00:17Z,Russia,None
1573,"What is UK scheme to take Ukraine refugees without family ties?",https://www.theguardian.com/world/2022/mar/11/uk-scheme-take-ukraine-refugees-without-family-ties,"Full details are still being drawn up but individuals families charities or businesses can act as sponsors",2022-03-11T17:34:10Z,Russia,None
1574,"‘It’s artwashing’: can galleries wean themselves off Russian oligarch loot?",https://www.theguardian.com/artanddesign/2022/mar/17/artwashing-art-galleries-russian-oligarch-money,"For years Russian billionaires have had a huge presence in the art world whether as collectors benefactors or board members. Now however the glitz has worn off",2022-03-17T14:00:30Z,Russia,None
1575,"Russian invasion of Ukraine would be a disaster says Boris Johnson in Kyiv",https://www.theguardian.com/world/2022/feb/01/russian-invasion-of-ukraine-would-be-a-disaster-says-boris-johnson-in-kyiv,"PM joins Volodymyr Zelenskiy to spell out consequences of Russian aggression and declare UK will be judged by the level of its support",2022-02-01T19:18:53Z,Russia,None
1576,"Chess: Fide cancels Moscow Olympiad as Carlsen beats Covid to reach final",https://www.theguardian.com/sport/2022/feb/25/chess-carlsen-overcomes-covid-as-russias-no-1-shares-anti-war-message,"The global chess body will seek a new venue for the 2022 Olympiad while the world champion and his recently defeated challenger Ian Nepomniachtchi meet in the two-day Airthings Masters final",2022-02-25T08:00:08Z,Russia,None
1577,"Pakistani PM steps up criticism of west as confidence vote looms",https://www.theguardian.com/world/2022/mar/20/pakistan-imran-khan-criticism-west-confidence-vote,"Imran Khan seeks to bolster domestic support amid threat from opposition coalition and cooling relations with military",2022-03-20T11:17:44Z,Russia,None
1578,"Ukraine: the crisis that brought the west together",https://www.theguardian.com/world/2022/feb/18/ukraine-the-crisis-that-brought-the-west-together,"As Kyiv confronts the possibility of Russian invasion Vladimir Putin’s opponents have had an unexpected bonus ",2022-02-18T15:28:17Z,Russia,None
1579,"Morrison condemns Moscow’s ‘brutal’ attack on neighbour – as it happened",https://www.theguardian.com/australia-news/live/2022/feb/24/australia-news-live-updates-ukraine-russia-coronavirus-covid-omicron-scott-morrison-nsw-victoria-queensland-weather,"Prime minister extends sanctions to an additional 25 people and four entities involved in sale of weapons; major construction company Probuild goes into administration; Qantas posts $1.3bn loss; at least 42 Covid deaths recorded. This blog is now closed",2022-02-24T08:13:22Z,Russia,None
1580,"Vladimir Putin ‘cannot remain in power’ Joe Biden says in Warsaw speech",https://www.theguardian.com/world/2022/mar/26/biden-tells-west-to-prepare-for-long-fight-ahead-in-warsaw-speech,"US president casts Ukraine war as continuation of long struggle for democracy against Russian brute force",2022-03-26T19:18:20Z,Russia,None
